,name,salary,team,year,salary_Num
428,Al Horford,"$9,500,000",boston-celtics,2024,9500000
429,Payton Pritchard,"$6,696,429",boston-celtics,2024,6696429
430,Luke Kornet,"$2,800,834",boston-celtics,2024,2800834
431,B. Scheierman,"$2,494,320",boston-celtics,2024,2494320
432,Xavier Tillman,"$2,237,691",boston-celtics,2024,2237691
433,Neemias Queta,"$2,162,606",boston-celtics,2024,2162606
434,Sam Hauser,"$2,092,344",boston-celtics,2024,2092344
435,Jordan Walsh,"$1,891,857",boston-celtics,2024,1891857
436,Torrey Craig,"$1,046,289",boston-celtics,2024,1046289
437,Drew Peterson,"$578,577",boston-celtics,2024,578577
438,JD Davison,"$571,779",boston-celtics,2024,571779
439,Miles Norris,"$131,903",boston-celtics,2024,131903
440,Joe Johnson,"$23,180,790",brooklyn-nets,2014,23180790
441,Deron Williams,"$19,754,465",brooklyn-nets,2014,19754465
442,Brook Lopez,"$15,719,000",brooklyn-nets,2014,15719000
443,Thaddeus Young,"$9,160,870",brooklyn-nets,2014,9160870
444,Jarrett Jack,"$6,300,000",brooklyn-nets,2014,6300000
445,Travis Outlaw,"$4,000,000",brooklyn-nets,2014,4000000
446,Mirza Teletovic,"$3,368,100",brooklyn-nets,2014,3368100
447,Bojan Bogdanovic,"$3,278,000",brooklyn-nets,2014,3278000
448,Sergey Karasev,"$1,533,840",brooklyn-nets,2014,1533840
449,Mason Plumlee,"$1,357,080",brooklyn-nets,2014,1357080
450,Alan Anderson,"$1,276,061",brooklyn-nets,2014,1276061
451,Jerome Jordan,"$816,482",brooklyn-nets,2014,816482
452,Darius Morris,"$803,149",brooklyn-nets,2014,803149
453,Markel Brown,"$507,336",brooklyn-nets,2014,507336
454,Cory Jefferson,"$507,336",brooklyn-nets,2014,507336
455,Brandon Davies,"$129,676",brooklyn-nets,2014,129676
456,Earl Clark,"$125,104",brooklyn-nets,2014,125104
457,Joe Johnson,"$21,894,863",brooklyn-nets,2015,21894863
458,Brook Lopez,"$19,689,000",brooklyn-nets,2015,19689000
459,Thaddeus Young,"$11,235,955",brooklyn-nets,2015,11235955
460,Jarrett Jack,"$6,300,000",brooklyn-nets,2015,6300000
461,Deron Williams,"$5,474,787",brooklyn-nets,2015,5474787
462,Bojan Bogdanovic,"$3,425,510",brooklyn-nets,2015,3425510
463,Sergey Karasev,"$1,599,840",brooklyn-nets,2015,1599840
464,Wayne Ellington,"$1,500,000",brooklyn-nets,2015,1500000
465,Shane Larkin,"$1,500,000",brooklyn-nets,2015,1500000
466,Andrea Bargnani,"$1,362,897",brooklyn-nets,2015,1362897
467,R. Hollis-Jefferson,"$1,335,480",brooklyn-nets,2015,1335480
468,Chris McCullough,"$1,140,240",brooklyn-nets,2015,1140240
469,Donald Sloan,"$1,015,421",brooklyn-nets,2015,1015421
470,Thomas Robinson,"$981,348",brooklyn-nets,2015,981348
471,Markel Brown,"$845,059",brooklyn-nets,2015,845059
472,Willie Reed,"$525,093",brooklyn-nets,2015,525093
473,Sean Kilpatrick,"$221,176",brooklyn-nets,2015,221176
474,Henry Sims,"$161,633",brooklyn-nets,2015,161633
475,Quincy Miller,"$50,000",brooklyn-nets,2015,50000
476,Brook Lopez,"$21,165,675",brooklyn-nets,2016,21165675
477,Jeremy Lin,"$11,483,254",brooklyn-nets,2016,11483254
478,Trevor Booker,"$9,250,000",brooklyn-nets,2016,9250000
479,Andrew Nicholson,"$6,088,993",brooklyn-nets,2016,6088993
480,Deron Williams,"$5,474,787",brooklyn-nets,2016,5474787
481,Luis Scola,"$5,000,000",brooklyn-nets,2016,5000000
482,Greivis Vasquez,"$4,347,826",brooklyn-nets,2016,4347826
483,K.J. McDaniels,"$3,333,333",brooklyn-nets,2016,3333333
484,Justin Hamilton,"$3,000,000",brooklyn-nets,2016,3000000
485,Randy Foye,"$2,500,000",brooklyn-nets,2016,2500000
486,Quincy Acy,"$1,914,544",brooklyn-nets,2016,1914544
487,Caris LeVert,"$1,562,280",brooklyn-nets,2016,1562280
488,R. Hollis-Jefferson,"$1,395,600",brooklyn-nets,2016,1395600
489,Isaiah Whitehead,"$1,074,145",brooklyn-nets,2016,1074145
490,Anthony Bennett,"$1,015,696",brooklyn-nets,2016,1015696
491,Joe Harris,"$980,431",brooklyn-nets,2016,980431
492,Sean Kilpatrick,"$980,431",brooklyn-nets,2016,980431
493,S. Dinwiddie,"$726,672",brooklyn-nets,2016,726672
494,Jarrett Jack,"$500,000",brooklyn-nets,2016,500000
495,Yogi Ferrell,"$202,300",brooklyn-nets,2016,202300
496,Archie Goodwin,"$173,265",brooklyn-nets,2016,173265
497,E. Mockevicius,"$100,000",brooklyn-nets,2016,100000
498,Prince Ibeh,"$77,250",brooklyn-nets,2016,77250
499,Beau Beech,"$45,000",brooklyn-nets,2016,45000
500,Allen Crabbe,"$18,500,000",brooklyn-nets,2017,18500000
501,Timofey Mozgov,"$15,280,000",brooklyn-nets,2017,15280000
502,DeMarre Carroll,"$14,800,000",brooklyn-nets,2017,14800000
503,Jeremy Lin,"$12,000,000",brooklyn-nets,2017,12000000
504,D'Angelo Russell,"$5,562,360",brooklyn-nets,2017,5562360
505,Deron Williams,"$5,474,787",brooklyn-nets,2017,5474787
506,Jahlil Okafor,"$4,995,120",brooklyn-nets,2017,4995120
507,Nik Stauskas,"$3,807,146",brooklyn-nets,2017,3807146
508,Dante Cunningham,"$2,300,000",brooklyn-nets,2017,2300000
509,Jarrett Allen,"$1,713,720",brooklyn-nets,2017,1713720
510,Quincy Acy,"$1,709,538",brooklyn-nets,2017,1709538
511,Caris LeVert,"$1,632,480",brooklyn-nets,2017,1632480
512,S. Dinwiddie,"$1,524,305",brooklyn-nets,2017,1524305
513,Joe Harris,"$1,524,305",brooklyn-nets,2017,1524305
514,Sean Kilpatrick,"$1,524,305",brooklyn-nets,2017,1524305
515,R. Hollis-Jefferson,"$1,455,720",brooklyn-nets,2017,1455720
516,Isaiah Whitehead,"$1,312,611",brooklyn-nets,2017,1312611
517,James Webb III,"$77,250",brooklyn-nets,2017,77250
518,Milton Doyle,"$77,250",brooklyn-nets,2017,77250
519,Jacob Wiley,"$77,250",brooklyn-nets,2017,77250
520,Yakuba Ouattara,"$77,250",brooklyn-nets,2017,77250
521,Milton Doyle,"$50,000",brooklyn-nets,2017,50000
522,Allen Crabbe,"$19,332,500",brooklyn-nets,2018,19332500
523,Dwight Howard,"$18,919,725",brooklyn-nets,2018,18919725
524,DeMarre Carroll,"$15,400,000",brooklyn-nets,2018,15400000
525,Kenneth Faried,"$13,314,045",brooklyn-nets,2018,13314045
526,Jared Dudley,"$9,530,000",brooklyn-nets,2018,9530000
527,Joe Harris,"$8,333,333",brooklyn-nets,2018,8333333
528,D'Angelo Russell,"$7,019,698",brooklyn-nets,2018,7019698
529,Deron Williams,"$5,474,787",brooklyn-nets,2018,5474787
530,Ed Davis,"$4,449,000",brooklyn-nets,2018,4449000
531,R. Hollis-Jefferson,"$2,470,356",brooklyn-nets,2018,2470356
532,Greg Monroe,"$2,165,481",brooklyn-nets,2018,2165481
533,Jarrett Allen,"$2,034,120",brooklyn-nets,2018,2034120
534,Shabazz Napier,"$1,942,422",brooklyn-nets,2018,1942422
535,Caris LeVert,"$1,702,800",brooklyn-nets,2018,1702800
536,Rodions Kurucs,"$1,690,000",brooklyn-nets,2018,1690000
537,S. Dinwiddie,"$1,656,092",brooklyn-nets,2018,1656092
538,Dzanan Musa,"$1,634,400",brooklyn-nets,2018,1634400
539,Treveon Graham,"$1,512,601",brooklyn-nets,2018,1512601
540,Alan Williams,"$77,250",brooklyn-nets,2018,77250
541,Theo Pinson,"$77,250",brooklyn-nets,2018,77250
542,Tahjere McCall,"$47,370",brooklyn-nets,2018,47370
543,Mitchell Creek,"$47,370",brooklyn-nets,2018,47370
544,Nuni Omot,"$20,000",brooklyn-nets,2018,20000
545,Kevin Durant,"$37,199,000",brooklyn-nets,2019,37199000
546,Kyrie Irving,"$31,742,000",brooklyn-nets,2019,31742000
547,S. Dinwiddie,"$10,605,600",brooklyn-nets,2019,10605600
548,DeAndre Jordan,"$9,881,598",brooklyn-nets,2019,9881598
549,Joe Harris,"$7,666,667",brooklyn-nets,2019,7666667
550,Garrett Temple,"$4,767,000",brooklyn-nets,2019,4767000
551,Taurean Prince,"$3,481,985",brooklyn-nets,2019,3481985
552,Caris LeVert,"$2,625,717",brooklyn-nets,2019,2625717
553,Wilson Chandler,"$2,564,753",brooklyn-nets,2019,2564753
554,Jarrett Allen,"$2,376,840",brooklyn-nets,2019,2376840
555,Dzanan Musa,"$1,911,600",brooklyn-nets,2019,1911600
556,Rodions Kurucs,"$1,699,236",brooklyn-nets,2019,1699236
557,Nic Claxton,"$898,310",brooklyn-nets,2019,898310
558,T. Luwawu-Cabarrot,"$837,583",brooklyn-nets,2019,837583
559,Jamal Crawford,"$289,803",brooklyn-nets,2019,289803
560,Tyler Johnson,"$183,115",brooklyn-nets,2019,183115
561,Jeremiah Martin,"$79,568",brooklyn-nets,2019,79568
562,Chris Chiozza,"$79,568",brooklyn-nets,2019,79568
563,James Harden,"$41,254,920",brooklyn-nets,2020,41254920
564,Kevin Durant,"$40,108,950",brooklyn-nets,2020,40108950
565,Kyrie Irving,"$33,722,850",brooklyn-nets,2020,33722850
566,Joe Harris,"$16,071,429",brooklyn-nets,2020,16071429
567,S. Dinwiddie,"$11,454,048",brooklyn-nets,2020,11454048
568,DeAndre Jordan,"$10,375,678",brooklyn-nets,2020,10375678
569,Jeff Green,"$2,564,753",brooklyn-nets,2020,2564753
570,Landry Shamet,"$2,090,040",brooklyn-nets,2020,2090040
571,Tyler Johnson,"$2,028,594",brooklyn-nets,2020,2028594
572,T. Luwawu-Cabarrot,"$1,824,003",brooklyn-nets,2020,1824003
573,Bruce Brown,"$1,663,861",brooklyn-nets,2020,1663861
574,Nic Claxton,"$1,517,981",brooklyn-nets,2020,1517981
575,Blake Griffin,"$1,229,676",brooklyn-nets,2020,1229676
576,L. Aldridge,"$878,340",brooklyn-nets,2020,878340
577,Iman Shumpert,"$803,044",brooklyn-nets,2020,803044
578,Alize Johnson,"$621,587",brooklyn-nets,2020,621587
579,Reggie Perry,"$489,148",brooklyn-nets,2020,489148
580,Chris Chiozza,"$449,115",brooklyn-nets,2020,449115
581,Andre Roberson,"$411,639",brooklyn-nets,2020,411639
582,Noah Vonleh,"$330,464",brooklyn-nets,2020,330464
583,Mike James,"$237,648",brooklyn-nets,2020,237648
584,Norvel Pelle,"$217,845",brooklyn-nets,2020,217845
585,Tyler Cook,"$99,020",brooklyn-nets,2020,99020
586,Kevin Durant,"$42,018,900",brooklyn-nets,2021,42018900
587,Kyrie Irving,"$35,328,700",brooklyn-nets,2021,35328700
588,Ben Simmons,"$33,003,936",brooklyn-nets,2021,33003936
589,Joe Harris,"$17,357,143",brooklyn-nets,2021,17357143
590,Seth Curry,"$8,207,518",brooklyn-nets,2021,8207518
591,Patrick Mills,"$5,890,000",brooklyn-nets,2021,5890000
592,Bruce Brown,"$4,736,102",brooklyn-nets,2021,4736102
593,Jevon Carter,"$3,650,000",brooklyn-nets,2021,3650000
594,L. Aldridge,"$2,641,691",brooklyn-nets,2021,2641691
595,Blake Griffin,"$2,641,691",brooklyn-nets,2021,2641691
596,James Johnson,"$2,641,691",brooklyn-nets,2021,2641691
597,Andre Drummond,"$2,401,537",brooklyn-nets,2021,2401537
598,Edmond Sumner,"$2,320,000",brooklyn-nets,2021,2320000
599,Jahlil Okafor,"$2,130,023",brooklyn-nets,2021,2130023
600,Cam Thomas,"$2,036,280",brooklyn-nets,2021,2036280
601,Day'Ron Sharpe,"$2,009,160",brooklyn-nets,2021,2009160
602,Nic Claxton,"$1,782,621",brooklyn-nets,2021,1782621
603,DeAndre' Bembry,"$1,669,178",brooklyn-nets,2021,1669178
604,Goran Dragic,"$728,742",brooklyn-nets,2021,728742
605,Kessler Edwards,"$463,211",brooklyn-nets,2021,463211
606,David Duke Jr.,"$462,629",brooklyn-nets,2021,462629
607,L. Galloway,"$257,418",brooklyn-nets,2021,257418
608,S. Harrison,"$205,662",brooklyn-nets,2021,205662
609,James Ennis III,"$128,709",brooklyn-nets,2021,128709
610,Wenyen Gabriel,"$99,380",brooklyn-nets,2021,99380
611,Ben Simmons,"$35,448,672",brooklyn-nets,2022,35448672
612,Mikal Bridges,"$20,100,000",brooklyn-nets,2022,20100000
613,S. Dinwiddie,"$19,500,000",brooklyn-nets,2022,19500000
614,Joe Harris,"$18,642,857",brooklyn-nets,2022,18642857
615,D. Finney-Smith,"$12,939,848",brooklyn-nets,2022,12939848
616,Nic Claxton,"$9,350,000",brooklyn-nets,2022,9350000
617,Royce O'Neale,"$9,200,000",brooklyn-nets,2022,9200000
618,Seth Curry,"$8,496,653",brooklyn-nets,2022,8496653
619,Patrick Mills,"$6,479,000",brooklyn-nets,2022,6479000
620,Cameron Johnson,"$5,887,899",brooklyn-nets,2022,5887899
621,Jevon Carter,"$3,925,000",brooklyn-nets,2022,3925000
622,Cam Thomas,"$2,138,160",brooklyn-nets,2022,2138160
623,Day'Ron Sharpe,"$2,109,480",brooklyn-nets,2022,2109480
624,Yuta Watanabe,"$1,968,175",brooklyn-nets,2022,1968175
625,Edmond Sumner,"$1,968,175",brooklyn-nets,2022,1968175
626,David Duke Jr.,"$531,283",brooklyn-nets,2022,531283
627,Alondes Williams,"$254,446",brooklyn-nets,2022,254446
628,Dru Smith,"$251,521",brooklyn-nets,2022,251521
629,Moses Brown,"$218,636",brooklyn-nets,2022,218636
630,Nerlens Noel,"$151,069",brooklyn-nets,2022,151069
631,RaiQuan Gray,"$5,849",brooklyn-nets,2022,5849
632,Ben Simmons,"$37,893,408",brooklyn-nets,2023,37893408
633,Cameron Johnson,"$25,679,348",brooklyn-nets,2023,25679348
634,Mikal Bridges,"$21,700,000",brooklyn-nets,2023,21700000
635,D. Finney-Smith,"$13,932,008",brooklyn-nets,2023,13932008
636,Dennis Schroder,"$12,405,000",brooklyn-nets,2023,12405000
637,Nic Claxton,"$9,625,000",brooklyn-nets,2023,9625000
638,Thaddeus Young,"$8,000,000",brooklyn-nets,2023,8000000
639,Noah Clowney,"$3,089,460",brooklyn-nets,2023,3089460
640,Dariq Whitehead,"$2,966,040",brooklyn-nets,2023,2966040
641,Dennis Smith Jr.,"$2,528,233",brooklyn-nets,2023,2528233
642,Keita Bates-Diop,"$2,346,614",brooklyn-nets,2023,2346614
643,Lonnie Walker IV,"$2,346,614",brooklyn-nets,2023,2346614
644,Cam Thomas,"$2,240,160",brooklyn-nets,2023,2240160
645,Day'Ron Sharpe,"$2,210,040",brooklyn-nets,2023,2210040
646,Harry Giles III,"$2,165,000",brooklyn-nets,2023,2165000
647,Trendon Watford,"$2,019,706",brooklyn-nets,2023,2019706
648,Jordan Goodwin,"$1,927,896",brooklyn-nets,2023,1927896
649,Jalen Wilson,"$850,000",brooklyn-nets,2023,850000
650,Keon Johnson,"$534,045",brooklyn-nets,2023,534045
651,Armoni Brooks,"$241,285",brooklyn-nets,2023,241285
652,Jaylen Martin,"$173,725",brooklyn-nets,2023,173725
653,Jacob Gilyard,"$141,554",brooklyn-nets,2023,141554
654,Ben Simmons,"$39,256,083",brooklyn-nets,2024,39256083
655,Nicolas Claxton,"$27,556,817",brooklyn-nets,2024,27556817
656,Cameron Johnson,"$23,062,500",brooklyn-nets,2024,23062500
657,Bojan Bogdanovic,"$19,032,850",brooklyn-nets,2024,19032850
658,D'Angelo Russell,"$18,692,307",brooklyn-nets,2024,18692307
659,D. Melton,"$12,822,000",brooklyn-nets,2024,12822000
660,Ziaire Williams,"$6,133,005",brooklyn-nets,2024,6133005
661,Cam Thomas,"$4,041,249",brooklyn-nets,2024,4041249
662,Day'Ron Sharpe,"$3,989,122",brooklyn-nets,2024,3989122
663,Noah Clowney,"$3,244,080",brooklyn-nets,2024,3244080
664,Dariq Whitehead,"$3,114,342",brooklyn-nets,2024,3114342
665,Trendon Watford,"$2,726,603",brooklyn-nets,2024,2726603
666,Maxwell Lewis,"$1,891,857",brooklyn-nets,2024,1891857
667,Tyrese Martin,"$959,732",brooklyn-nets,2024,959732
668,Reece Beekman,"$578,577",brooklyn-nets,2024,578577
669,Tosan Evbuomwan,"$331,365",brooklyn-nets,2024,331365
670,Cui Yongxi,"$176,943",brooklyn-nets,2024,176943
671,Jaylen Martin,"$175,480",brooklyn-nets,2024,175480
672,Kendall Brown,"$154,423",brooklyn-nets,2024,154423
673,Tyson Etienne,"$131,903",brooklyn-nets,2024,131903
674,Killian Hayes,"$128,603",brooklyn-nets,2024,128603
675,Drew Timme,"$113,055",brooklyn-nets,2024,113055
676,Al Jefferson,"$13,500,000",charlotte-hornets,2014,13500000
677,Tyrus Thomas,"$9,388,430",charlotte-hornets,2014,9388430
678,Lance Stephenson,"$9,000,000",charlotte-hornets,2014,9000000
679,Marvin Williams,"$7,000,000",charlotte-hornets,2014,7000000
680,Gerald Henderson,"$6,000,000",charlotte-hornets,2014,6000000
681,M. Kidd-Gilchrist,"$5,016,960",charlotte-hornets,2014,5016960
682,Bismack Biyombo,"$4,086,453",charlotte-hornets,2014,4086453
683,Cody Zeller,"$4,030,560",charlotte-hornets,2014,4030560
684,Maurice Williams,"$3,750,000",charlotte-hornets,2014,3750000
685,Kemba Walker,"$3,452,183",charlotte-hornets,2014,3452183
686,Brian Roberts,"$2,732,000",charlotte-hornets,2014,2732000
687,Noah Vonleh,"$2,524,200",charlotte-hornets,2014,2524200
688,Jannero Pargo,"$1,448,490",charlotte-hornets,2014,1448490
689,Jason Maxiell,"$1,316,809",charlotte-hornets,2014,1316809
690,P.J. Hairston,"$1,149,720",charlotte-hornets,2014,1149720
691,Jeffery Taylor,"$915,243",charlotte-hornets,2014,915243
692,Troy Daniels,"$816,482",charlotte-hornets,2014,816482
693,Elliot Williams,"$53,837",charlotte-hornets,2014,53837
694,Al Jefferson,"$13,500,000",charlotte-hornets,2015,13500000
695,Kemba Walker,"$12,000,000",charlotte-hornets,2015,12000000
696,Nicolas Batum,"$11,860,750",charlotte-hornets,2015,11860750
697,Marvin Williams,"$7,000,000",charlotte-hornets,2015,7000000
698,M. Kidd-Gilchrist,"$6,331,403",charlotte-hornets,2015,6331403
699,Courtney Lee,"$5,675,000",charlotte-hornets,2015,5675000
700,Spencer Hawes,"$5,543,725",charlotte-hornets,2015,5543725
701,Cody Zeller,"$4,204,200",charlotte-hornets,2015,4204200
702,Jeremy Lamb,"$3,034,356",charlotte-hornets,2015,3034356
703,F. Kaminsky,"$2,612,520",charlotte-hornets,2015,2612520
704,Jeremy Lin,"$2,139,000",charlotte-hornets,2015,2139000
705,Tyler Hansbrough,"$1,185,784",charlotte-hornets,2015,1185784
706,Troy Daniels,"$947,276",charlotte-hornets,2015,947276
707,Aaron Harrison,"$525,093",charlotte-hornets,2015,525093
708,Jorge Gutierrez,"$300,899",charlotte-hornets,2015,300899
709,Nicolas Batum,"$20,869,566",charlotte-hornets,2016,20869566
710,M. Kidd-Gilchrist,"$13,000,000",charlotte-hornets,2016,13000000
711,Miles Plumlee,"$12,400,000",charlotte-hornets,2016,12400000
712,Marvin Williams,"$12,250,000",charlotte-hornets,2016,12250000
713,Kemba Walker,"$12,000,000",charlotte-hornets,2016,12000000
714,Jeremy Lamb,"$7,000,000",charlotte-hornets,2016,7000000
715,Marco Belinelli,"$6,333,333",charlotte-hornets,2016,6333333
716,Ramon Sessions,"$6,000,000",charlotte-hornets,2016,6000000
717,Cody Zeller,"$5,318,313",charlotte-hornets,2016,5318313
718,F. Kaminsky,"$2,730,000",charlotte-hornets,2016,2730000
719,Chris Andersen,"$1,551,659",charlotte-hornets,2016,1551659
720,Brian Roberts,"$1,050,961",charlotte-hornets,2016,1050961
721,Christian Wood,"$874,636",charlotte-hornets,2016,874636
722,Treveon Graham,"$543,471",charlotte-hornets,2016,543471
723,Aaron Harrison,"$365,289",charlotte-hornets,2016,365289
724,J. O'Bryant,"$276,825",charlotte-hornets,2016,276825
725,Briante Weber,"$231,521",charlotte-hornets,2016,231521
726,Mike Tobey,"$138,937",charlotte-hornets,2016,138937
727,Ray McCallum,"$119,493",charlotte-hornets,2016,119493
728,Dwight Howard,"$23,500,000",charlotte-hornets,2017,23500000
729,Nicolas Batum,"$22,434,783",charlotte-hornets,2017,22434783
730,Marvin Williams,"$13,168,750",charlotte-hornets,2017,13168750
731,M. Kidd-Gilchrist,"$13,000,000",charlotte-hornets,2017,13000000
732,Cody Zeller,"$12,584,270",charlotte-hornets,2017,12584270
733,Kemba Walker,"$12,000,000",charlotte-hornets,2017,12000000
734,Jeremy Lamb,"$7,000,000",charlotte-hornets,2017,7000000
735,Malik Monk,"$2,904,480",charlotte-hornets,2017,2904480
736,F. Kaminsky,"$2,847,600",charlotte-hornets,2017,2847600
737,M. Carter-Williams,"$2,700,000",charlotte-hornets,2017,2700000
738,Julyan Stone,"$1,524,305",charlotte-hornets,2017,1524305
739,W. Hernangomez,"$1,435,750",charlotte-hornets,2017,1435750
740,Treveon Graham,"$1,312,611",charlotte-hornets,2017,1312611
741,Dwayne Bacon,"$815,615",charlotte-hornets,2017,815615
742,Marcus Paige,"$77,250",charlotte-hornets,2017,77250
743,Mangok Mathiang,"$77,250",charlotte-hornets,2017,77250
744,Nicolas Batum,"$24,000,000",charlotte-hornets,2018,24000000
745,Bismack Biyombo,"$17,000,000",charlotte-hornets,2018,17000000
746,Marvin Williams,"$14,087,500",charlotte-hornets,2018,14087500
747,Cody Zeller,"$13,528,090",charlotte-hornets,2018,13528090
748,M. Kidd-Gilchrist,"$13,000,000",charlotte-hornets,2018,13000000
749,Kemba Walker,"$12,000,000",charlotte-hornets,2018,12000000
750,Jeremy Lamb,"$7,000,000",charlotte-hornets,2018,7000000
751,Tony Parker,"$5,000,000",charlotte-hornets,2018,5000000
752,F. Kaminsky,"$3,627,842",charlotte-hornets,2018,3627842
753,Malik Monk,"$3,447,480",charlotte-hornets,2018,3447480
754,Miles Bridges,"$3,206,640",charlotte-hornets,2018,3206640
755,Shelvin Mack,"$1,512,601",charlotte-hornets,2018,1512601
756,W. Hernangomez,"$1,496,500",charlotte-hornets,2018,1496500
757,Dwayne Bacon,"$1,378,242",charlotte-hornets,2018,1378242
758,Devonte' Graham,"$988,464",charlotte-hornets,2018,988464
759,Joe Chealey,"$77,250",charlotte-hornets,2018,77250
760,J.P. Macura,"$77,250",charlotte-hornets,2018,77250
761,Nicolas Batum,"$25,565,217",charlotte-hornets,2019,25565217
762,Terry Rozier,"$19,894,737",charlotte-hornets,2019,19894737
763,Bismack Biyombo,"$17,000,000",charlotte-hornets,2019,17000000
764,Cody Zeller,"$14,471,910",charlotte-hornets,2019,14471910
765,Malik Monk,"$4,028,400",charlotte-hornets,2019,4028400
766,PJ Washington,"$3,831,840",charlotte-hornets,2019,3831840
767,Miles Bridges,"$3,755,400",charlotte-hornets,2019,3755400
768,W. Hernangomez,"$1,676,735",charlotte-hornets,2019,1676735
769,Dwayne Bacon,"$1,618,520",charlotte-hornets,2019,1618520
770,Devonte' Graham,"$1,416,852",charlotte-hornets,2019,1416852
771,Cody Martin,"$1,173,310",charlotte-hornets,2019,1173310
772,Jalen McDaniels,"$898,310",charlotte-hornets,2019,898310
773,Caleb Martin,"$898,310",charlotte-hornets,2019,898310
774,Joe Chealey,"$163,356",charlotte-hornets,2019,163356
775,Raymond Spalding,"$79,568",charlotte-hornets,2019,79568
776,Kobi Simmons,"$79,568",charlotte-hornets,2019,79568
777,Gordon Hayward,"$28,500,000",charlotte-hornets,2020,28500000
778,Terry Rozier,"$18,900,000",charlotte-hornets,2020,18900000
